model,pn_num,error_type,text,gold_context,pred_context,category
biomistral,50574,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,50607,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,50607,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,associated nausea,,['palpitations'],other
biomistral,50607,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,50607,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,50615,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,50615,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,50615,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,50615,false_negative,associated nausea,,['none'],other
biomistral,50615,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,50615,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,50615,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,50615,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
biomistral,50877,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,50877,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,50877,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,50877,false_negative,associated nausea,,['none'],other
biomistral,50877,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,50877,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,50877,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,50877,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
biomistral,50886,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,50886,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,associated nausea,,['palpitations'],other
biomistral,50886,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,50886,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,50897,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,50897,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,50897,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,50897,false_negative,associated nausea,,['none'],other
biomistral,50897,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,50897,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,50897,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,50897,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
biomistral,50910,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,50910,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,associated nausea,,['palpitations'],other
biomistral,50910,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,50910,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,51040,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,51040,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,associated nausea,,['palpitations'],other
biomistral,51040,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,51040,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,51065,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,51065,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,associated nausea,,['palpitations'],other
biomistral,51065,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,51065,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,51250,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,51250,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,51250,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,51250,false_negative,associated nausea,,['none'],other
biomistral,51250,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,51250,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,51250,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,51250,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
biomistral,51403,false_positive,palpitations,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,other
biomistral,51403,false_negative,associated feeling of impending doom,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,episodes of heart racing,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,associated sob or associated shortness of breath,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,associated nausea,,['palpitations'],other
biomistral,51403,false_negative,associated throat tightness,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,feels hot or feels clammy,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,fatigue or difficulty concentrating,,['palpitations'],complex_phrasing
biomistral,51403,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations'],complex_phrasing
biomistral,51426,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,51426,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,51426,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,51426,false_negative,associated nausea,,['none'],other
biomistral,51426,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,51426,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,51426,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,51426,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
biomistral,51439,false_positive,palpitations 5 years ago 2 months ago 3 weeks ago 1 2 times day 15 30 minutes at random times wait out the episode nauseous feeling very hot then very cold shortness of breath heart racing feeling nauseous nauseous feeling like dying tired difficulty concentrating once every few days,"['Associated-SOB-OR-Associated-shortness-of-breath', 'Episodes-of-heart-racing', 'Associated-throat-",,boundary_mismatch
biomistral,51439,false_negative,associated feeling of impending doom,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,episodes of heart racing,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,associated sob or associated shortness of breath,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,associated nausea,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,other
biomistral,51439,false_negative,associated throat tightness,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,feels hot or feels clammy,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,fatigue or difficulty concentrating,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51439,false_negative,episode of hand numbness or episode of finger numbness,,['palpitations 5 years ago 2 months ago 3 weeks ago 1-2 times day 15-30 minutes at random times wait,complex_phrasing
biomistral,51454,false_negative,associated feeling of impending doom,,['none'],complex_phrasing
biomistral,51454,false_negative,episodes of heart racing,,['none'],complex_phrasing
biomistral,51454,false_negative,associated sob or associated shortness of breath,,['none'],complex_phrasing
biomistral,51454,false_negative,associated nausea,,['none'],other
biomistral,51454,false_negative,associated throat tightness,,['none'],complex_phrasing
biomistral,51454,false_negative,feels hot or feels clammy,,['none'],complex_phrasing
biomistral,51454,false_negative,fatigue or difficulty concentrating,,['none'],complex_phrasing
biomistral,51454,false_negative,episode of hand numbness or episode of finger numbness,,['none'],complex_phrasing
